query_id,candidate_id,suggested_label,suggested_confidence,suggested_score,label,confidence,notes
angular/profile-card-v28,react/profile-card-v1,near_duplicate,medium,0.811550,,,
angular/profile-card-v28,react/profile-card-v2,duplicate,high,0.836507,,,
angular/profile-card-v28,react/profile-card-v3,duplicate,high,0.888085,,,
angular/profile-card-v28,react/profile-card-v4,duplicate,high,0.898992,,,
angular/profile-card-v28,react/profile-card-v5,duplicate,high,0.840716,,,
angular/profile-card-v28,react/profile-card-v6,duplicate,high,0.834157,,,
react/profile-card-v34,angular/profile-card-v1,near_duplicate,medium,0.774785,,,
react/profile-card-v34,angular/profile-card-v2,duplicate,high,0.873527,,,
react/profile-card-v34,angular/profile-card-v3,near_duplicate,medium,0.725173,,,
react/profile-card-v34,angular/profile-card-v4,duplicate,high,0.855187,,,
react/profile-card-v34,angular/profile-card-v5,duplicate,high,0.859695,,,
react/profile-card-v34,angular/profile-card-v6,near_duplicate,medium,0.750920,,,
react/profile-card-v32,angular/profile-card-v1,near_duplicate,medium,0.777500,,,
react/profile-card-v32,angular/profile-card-v2,duplicate,high,0.890176,,,
react/profile-card-v32,angular/profile-card-v3,near_duplicate,medium,0.777530,,,
react/profile-card-v32,angular/profile-card-v4,duplicate,high,0.858597,,,
react/profile-card-v32,angular/profile-card-v5,duplicate,high,0.873145,,,
react/profile-card-v32,angular/profile-card-v6,near_duplicate,medium,0.805675,,,
react/profile-card-v16,angular/profile-card-v1,near_duplicate,medium,0.785118,,,
react/profile-card-v16,angular/profile-card-v2,duplicate,high,0.915563,,,
react/profile-card-v16,angular/profile-card-v3,near_duplicate,medium,0.798012,,,
react/profile-card-v16,angular/profile-card-v4,duplicate,high,0.897222,,,
react/profile-card-v16,angular/profile-card-v5,duplicate,high,0.876696,,,
react/profile-card-v16,angular/profile-card-v6,near_duplicate,medium,0.806027,,,
vue/profile-card-v7,react/profile-card-v1,near_duplicate,medium,0.777500,,,
vue/profile-card-v7,react/profile-card-v2,duplicate,high,0.846362,,,
vue/profile-card-v7,react/profile-card-v3,duplicate,high,0.878036,,,
vue/profile-card-v7,react/profile-card-v4,duplicate,high,0.875036,,,
vue/profile-card-v7,react/profile-card-v5,near_duplicate,medium,0.814476,,,
vue/profile-card-v7,react/profile-card-v6,duplicate,high,0.853145,,,
angular/profile-card-v12,react/profile-card-v1,near_duplicate,medium,0.807536,,,
angular/profile-card-v12,react/profile-card-v2,duplicate,high,0.873527,,,
angular/profile-card-v12,react/profile-card-v3,duplicate,high,0.902964,,,
angular/profile-card-v12,react/profile-card-v4,duplicate,high,0.925000,,,
angular/profile-card-v12,react/profile-card-v5,duplicate,high,0.868667,,,
angular/profile-card-v12,react/profile-card-v6,duplicate,high,0.890176,,,
angular/profile-card-v27,react/profile-card-v1,near_duplicate,medium,0.807536,,,
angular/profile-card-v27,react/profile-card-v2,duplicate,high,0.873527,,,
angular/profile-card-v27,react/profile-card-v3,duplicate,high,0.902964,,,
angular/profile-card-v27,react/profile-card-v4,duplicate,high,0.925000,,,
angular/profile-card-v27,react/profile-card-v5,duplicate,high,0.868667,,,
angular/profile-card-v27,react/profile-card-v6,duplicate,high,0.890176,,,
react/profile-card-v29,angular/profile-card-v1,near_duplicate,medium,0.769342,,,
react/profile-card-v29,angular/profile-card-v2,duplicate,high,0.905000,,,
react/profile-card-v29,angular/profile-card-v3,near_duplicate,medium,0.796353,,,
react/profile-card-v29,angular/profile-card-v4,duplicate,high,0.895563,,,
react/profile-card-v29,angular/profile-card-v5,duplicate,high,0.875036,,,
react/profile-card-v29,angular/profile-card-v6,near_duplicate,medium,0.795464,,,
angular/profile-card-v19,react/profile-card-v1,duplicate,high,0.895618,,,
angular/profile-card-v19,react/profile-card-v2,near_duplicate,medium,0.714481,,,
angular/profile-card-v19,react/profile-card-v3,near_duplicate,medium,0.766059,,,
angular/profile-card-v19,react/profile-card-v4,near_duplicate,medium,0.801167,,,
angular/profile-card-v19,react/profile-card-v5,near_duplicate,medium,0.718690,,,
angular/profile-card-v19,react/profile-card-v6,near_duplicate,medium,0.730497,,,
angular/profile-card-v9,react/profile-card-v1,near_duplicate,medium,0.769196,,,
angular/profile-card-v9,react/profile-card-v2,duplicate,high,0.869631,,,
angular/profile-card-v9,react/profile-card-v3,duplicate,high,0.873527,,,
angular/profile-card-v9,react/profile-card-v4,duplicate,high,0.895563,,,
angular/profile-card-v9,react/profile-card-v5,duplicate,high,0.857776,,,
angular/profile-card-v9,react/profile-card-v6,duplicate,high,0.872618,,,
angular/profile-card-v23,react/profile-card-v1,near_duplicate,medium,0.742447,,,
angular/profile-card-v23,react/profile-card-v2,duplicate,high,0.828596,,,
angular/profile-card-v23,react/profile-card-v3,duplicate,high,0.846153,,,
angular/profile-card-v23,react/profile-card-v4,duplicate,high,0.898992,,,
angular/profile-card-v23,react/profile-card-v5,duplicate,high,0.840716,,,
angular/profile-card-v23,react/profile-card-v6,duplicate,high,0.869239,,,
angular/profile-card-v5,react/profile-card-v1,near_duplicate,medium,0.769722,,,
angular/profile-card-v5,react/profile-card-v2,duplicate,high,0.887473,,,
angular/profile-card-v5,react/profile-card-v3,duplicate,high,0.898036,,,
angular/profile-card-v5,react/profile-card-v4,duplicate,high,0.895036,,,
angular/profile-card-v5,react/profile-card-v5,duplicate,high,0.827809,,,
angular/profile-card-v5,react/profile-card-v6,duplicate,high,0.873145,,,
angular/profile-card-v13,react/profile-card-v1,near_duplicate,medium,0.762727,,,
angular/profile-card-v13,react/profile-card-v2,duplicate,high,0.838420,,,
angular/profile-card-v13,react/profile-card-v3,duplicate,high,0.867857,,,
angular/profile-card-v13,react/profile-card-v4,duplicate,high,0.902964,,,
angular/profile-card-v13,react/profile-card-v5,duplicate,high,0.890702,,,
angular/profile-card-v13,react/profile-card-v6,duplicate,high,0.893175,,,
react/profile-card-v34,angular/profile-card-v1,near_duplicate,medium,0.774785,,,
react/profile-card-v34,angular/profile-card-v2,duplicate,high,0.873527,,,
react/profile-card-v34,angular/profile-card-v3,near_duplicate,medium,0.725173,,,
react/profile-card-v34,angular/profile-card-v4,duplicate,high,0.855187,,,
react/profile-card-v34,angular/profile-card-v5,duplicate,high,0.859695,,,
react/profile-card-v34,angular/profile-card-v6,near_duplicate,medium,0.750920,,,
react/profile-card-v35,angular/profile-card-v1,near_duplicate,medium,0.768323,,,
react/profile-card-v35,angular/profile-card-v2,duplicate,high,0.898992,,,
react/profile-card-v35,angular/profile-card-v3,near_duplicate,medium,0.791624,,,
react/profile-card-v35,angular/profile-card-v4,duplicate,high,0.867414,,,
react/profile-card-v35,angular/profile-card-v5,duplicate,high,0.863968,,,
react/profile-card-v35,angular/profile-card-v6,near_duplicate,medium,0.800585,,,
react/profile-card-v24,angular/profile-card-v1,near_duplicate,medium,0.799973,,,
react/profile-card-v24,angular/profile-card-v2,duplicate,high,0.888667,,,
react/profile-card-v24,angular/profile-card-v3,near_duplicate,medium,0.727075,,,
react/profile-card-v24,angular/profile-card-v4,duplicate,high,0.857089,,,
react/profile-card-v24,angular/profile-card-v5,duplicate,high,0.895618,,,
react/profile-card-v24,angular/profile-card-v6,near_duplicate,medium,0.766059,,,
vue/profile-card-v18,react/profile-card-v1,near_duplicate,medium,0.726288,,,
vue/profile-card-v18,react/profile-card-v2,duplicate,high,0.836002,,,
vue/profile-card-v18,react/profile-card-v3,duplicate,high,0.853559,,,
vue/profile-card-v18,react/profile-card-v4,duplicate,high,0.888667,,,
vue/profile-card-v18,react/profile-card-v5,duplicate,high,0.863333,,,
vue/profile-card-v18,react/profile-card-v6,duplicate,high,0.865806,,,
angular/profile-card-v22,react/profile-card-v1,duplicate,high,0.825645,,,
angular/profile-card-v22,react/profile-card-v2,duplicate,high,0.841597,,,
angular/profile-card-v22,react/profile-card-v3,duplicate,high,0.893175,,,
angular/profile-card-v22,react/profile-card-v4,duplicate,high,0.890176,,,
angular/profile-card-v22,react/profile-card-v5,near_duplicate,medium,0.797997,,,
angular/profile-card-v22,react/profile-card-v6,near_duplicate,medium,0.803333,,,
vue/profile-card-v16,react/profile-card-v1,near_duplicate,medium,0.744386,,,
vue/profile-card-v16,react/profile-card-v2,duplicate,high,0.820079,,,
vue/profile-card-v16,react/profile-card-v3,duplicate,high,0.858420,,,
vue/profile-card-v16,react/profile-card-v4,duplicate,high,0.893527,,,
vue/profile-card-v16,react/profile-card-v5,duplicate,high,0.859124,,,
vue/profile-card-v16,react/profile-card-v6,duplicate,high,0.861597,,,
vue/profile-card-v31,react/profile-card-v1,near_duplicate,medium,0.765645,,,
vue/profile-card-v31,react/profile-card-v2,duplicate,high,0.895618,,,
vue/profile-card-v31,react/profile-card-v3,duplicate,high,0.873175,,,
vue/profile-card-v31,react/profile-card-v4,duplicate,high,0.870176,,,
vue/profile-card-v31,react/profile-card-v5,duplicate,high,0.874140,,,
vue/profile-card-v31,react/profile-card-v6,duplicate,high,0.865000,,,
react/profile-card-v26,angular/profile-card-v1,near_duplicate,medium,0.785118,,,
react/profile-card-v26,angular/profile-card-v2,duplicate,high,0.915563,,,
react/profile-card-v26,angular/profile-card-v3,near_duplicate,medium,0.798012,,,
react/profile-card-v26,angular/profile-card-v4,duplicate,high,0.897222,,,
react/profile-card-v26,angular/profile-card-v5,duplicate,high,0.904473,,,
react/profile-card-v26,angular/profile-card-v6,near_duplicate,medium,0.806027,,,
vue/profile-card-v32,react/profile-card-v1,near_duplicate,medium,0.788063,,,
vue/profile-card-v32,react/profile-card-v2,duplicate,high,0.878036,,,
vue/profile-card-v32,react/profile-card-v3,duplicate,high,0.907473,,,
vue/profile-card-v32,react/profile-card-v4,duplicate,high,0.904473,,,
vue/profile-card-v32,react/profile-card-v5,duplicate,high,0.873175,,,
vue/profile-card-v32,react/profile-card-v6,duplicate,high,0.870702,,,
react/profile-card-v18,angular/profile-card-v1,near_duplicate,medium,0.755833,,,
react/profile-card-v18,angular/profile-card-v2,duplicate,high,0.870176,,,
react/profile-card-v18,angular/profile-card-v3,near_duplicate,medium,0.791550,,,
react/profile-card-v18,angular/profile-card-v4,duplicate,high,0.872618,,,
react/profile-card-v18,angular/profile-card-v5,near_duplicate,medium,0.813145,,,
react/profile-card-v18,angular/profile-card-v6,near_duplicate,medium,0.785675,,,
angular/profile-card-v36,react/profile-card-v1,duplicate,high,0.857222,,,
angular/profile-card-v36,react/profile-card-v2,near_duplicate,medium,0.724386,,,
angular/profile-card-v36,react/profile-card-v3,near_duplicate,medium,0.762727,,,
angular/profile-card-v36,react/profile-card-v4,near_duplicate,medium,0.807536,,,
angular/profile-card-v36,react/profile-card-v5,near_duplicate,medium,0.754097,,,
angular/profile-card-v36,react/profile-card-v6,near_duplicate,medium,0.751624,,,
react/profile-card-v21,angular/profile-card-v1,near_duplicate,medium,0.805645,,,
react/profile-card-v21,angular/profile-card-v2,duplicate,high,0.895036,,,
react/profile-card-v21,angular/profile-card-v3,near_duplicate,medium,0.760545,,,
react/profile-card-v21,angular/profile-card-v4,duplicate,high,0.876696,,,
react/profile-card-v21,angular/profile-card-v5,duplicate,high,0.885000,,,
react/profile-card-v21,angular/profile-card-v6,near_duplicate,medium,0.810536,,,
angular/profile-card-v25,react/profile-card-v1,near_duplicate,medium,0.758886,,,
angular/profile-card-v25,react/profile-card-v2,duplicate,high,0.892945,,,
angular/profile-card-v25,react/profile-card-v3,duplicate,high,0.882383,,,
angular/profile-card-v25,react/profile-card-v4,duplicate,high,0.893290,,,
angular/profile-card-v25,react/profile-card-v5,duplicate,high,0.854751,,,
angular/profile-card-v25,react/profile-card-v6,duplicate,high,0.876608,,,
react/search-input-v34,angular/search-input-v1,duplicate,high,0.843790,,,
react/search-input-v34,angular/search-input-v2,duplicate,high,0.909900,,,
react/search-input-v34,angular/search-input-v3,duplicate,high,0.846667,,,
react/search-input-v34,angular/search-input-v4,duplicate,high,0.829493,,,
react/search-input-v34,angular/search-input-v5,duplicate,high,0.857229,,,
react/search-input-v34,angular/search-input-v6,duplicate,high,0.902124,,,
vue/search-input-v32,react/search-input-v1,duplicate,high,0.834812,,,
vue/search-input-v32,react/search-input-v2,near_duplicate,medium,0.772222,,,
vue/search-input-v32,react/search-input-v3,near_duplicate,medium,0.788145,,,
vue/search-input-v32,react/search-input-v4,near_duplicate,medium,0.818261,,,
vue/search-input-v32,react/search-input-v5,near_duplicate,medium,0.816013,,,
vue/search-input-v32,react/search-input-v6,near_duplicate,medium,0.788145,,,
react/search-input-v16,angular/search-input-v1,duplicate,high,0.844036,,,
react/search-input-v16,angular/search-input-v2,duplicate,high,0.833401,,,
react/search-input-v16,angular/search-input-v3,duplicate,high,0.867826,,,
react/search-input-v16,angular/search-input-v4,duplicate,high,0.883333,,,
react/search-input-v16,angular/search-input-v5,duplicate,high,0.890268,,,
react/search-input-v16,angular/search-input-v6,duplicate,high,0.852369,,,
vue/search-input-v2,react/search-input-v1,duplicate,high,0.840457,,,
vue/search-input-v2,react/search-input-v2,duplicate,high,0.890268,,,
vue/search-input-v2,react/search-input-v3,duplicate,high,0.860457,,,
vue/search-input-v2,react/search-input-v4,duplicate,high,0.875602,,,
vue/search-input-v2,react/search-input-v5,duplicate,high,0.913145,,,
vue/search-input-v2,react/search-input-v6,duplicate,high,0.860457,,,
vue/search-input-v15,react/search-input-v1,near_duplicate,medium,0.731599,,,
vue/search-input-v15,react/search-input-v2,duplicate,high,0.835843,,,
vue/search-input-v15,react/search-input-v3,near_duplicate,medium,0.806032,,,
vue/search-input-v15,react/search-input-v4,near_duplicate,medium,0.787924,,,
vue/search-input-v15,react/search-input-v5,duplicate,high,0.839712,,,
vue/search-input-v15,react/search-input-v6,near_duplicate,medium,0.806032,,,
angular/search-input-v13,react/search-input-v1,near_duplicate,medium,0.813145,,,
angular/search-input-v13,react/search-input-v2,near_duplicate,medium,0.810556,,,
angular/search-input-v13,react/search-input-v3,near_duplicate,medium,0.792457,,,
angular/search-input-v13,react/search-input-v4,duplicate,high,0.863261,,,
angular/search-input-v13,react/search-input-v5,duplicate,high,0.854346,,,
angular/search-input-v13,react/search-input-v6,near_duplicate,medium,0.792457,,,
react/search-input-v22,angular/search-input-v1,duplicate,high,0.887826,,,
react/search-input-v22,angular/search-input-v2,duplicate,high,0.837269,,,
react/search-input-v22,angular/search-input-v3,duplicate,high,0.890702,,,
react/search-input-v22,angular/search-input-v4,duplicate,high,0.902124,,,
react/search-input-v22,angular/search-input-v5,duplicate,high,0.879124,,,
react/search-input-v22,angular/search-input-v6,duplicate,high,0.829493,,,
vue/search-input-v2,react/search-input-v1,duplicate,high,0.840457,,,
vue/search-input-v2,react/search-input-v2,duplicate,high,0.890268,,,
vue/search-input-v2,react/search-input-v3,duplicate,high,0.860457,,,
vue/search-input-v2,react/search-input-v4,duplicate,high,0.875602,,,
vue/search-input-v2,react/search-input-v5,duplicate,high,0.913145,,,
vue/search-input-v2,react/search-input-v6,duplicate,high,0.860457,,,
angular/search-input-v8,react/search-input-v1,duplicate,high,0.824036,,,
angular/search-input-v8,react/search-input-v2,duplicate,high,0.915563,,,
angular/search-input-v8,react/search-input-v3,duplicate,high,0.910702,,,
angular/search-input-v8,react/search-input-v4,duplicate,high,0.831599,,,
angular/search-input-v8,react/search-input-v5,duplicate,high,0.892686,,,
angular/search-input-v8,react/search-input-v6,duplicate,high,0.910702,,,
angular/search-input-v2,react/search-input-v1,near_duplicate,medium,0.758968,,,
angular/search-input-v2,react/search-input-v2,duplicate,high,0.838261,,,
angular/search-input-v2,react/search-input-v3,duplicate,high,0.833401,,,
angular/search-input-v2,react/search-input-v4,near_duplicate,medium,0.802222,,,
angular/search-input-v2,react/search-input-v5,duplicate,high,0.842129,,,
angular/search-input-v2,react/search-input-v6,duplicate,high,0.833401,,,
react/search-input-v35,angular/search-input-v1,duplicate,high,0.891734,,,
react/search-input-v35,angular/search-input-v2,near_duplicate,medium,0.807924,,,
react/search-input-v35,angular/search-input-v3,duplicate,high,0.875602,,,
react/search-input-v35,angular/search-input-v4,duplicate,high,0.851599,,,
react/search-input-v35,angular/search-input-v5,duplicate,high,0.864024,,,
react/search-input-v35,angular/search-input-v6,near_duplicate,medium,0.778968,,,
angular/search-input-v31,react/search-input-v1,near_duplicate,medium,0.792457,,,
angular/search-input-v31,react/search-input-v2,duplicate,high,0.925000,,,
angular/search-input-v31,react/search-input-v3,duplicate,high,0.913145,,,
angular/search-input-v31,react/search-input-v4,duplicate,high,0.822161,,,
angular/search-input-v31,react/search-input-v5,duplicate,high,0.902124,,,
angular/search-input-v31,react/search-input-v6,duplicate,high,0.913145,,,
react/search-input-v3,angular/search-input-v1,duplicate,high,0.844036,,,
react/search-input-v3,angular/search-input-v2,duplicate,high,0.833401,,,
react/search-input-v3,angular/search-input-v3,duplicate,high,0.867826,,,
react/search-input-v3,angular/search-input-v4,duplicate,high,0.883333,,,
react/search-input-v3,angular/search-input-v5,duplicate,high,0.890268,,,
react/search-input-v3,angular/search-input-v6,duplicate,high,0.852369,,,
react/search-input-v33,angular/search-input-v1,duplicate,high,0.906032,,,
react/search-input-v33,angular/search-input-v2,duplicate,high,0.822222,,,
react/search-input-v33,angular/search-input-v3,duplicate,high,0.889900,,,
react/search-input-v33,angular/search-input-v4,duplicate,high,0.837301,,,
react/search-input-v33,angular/search-input-v5,duplicate,high,0.900463,,,
react/search-input-v33,angular/search-input-v6,near_duplicate,medium,0.793265,,,
react/search-input-v14,angular/search-input-v1,duplicate,high,0.887826,,,
react/search-input-v14,angular/search-input-v2,duplicate,high,0.837269,,,
react/search-input-v14,angular/search-input-v3,duplicate,high,0.890702,,,
react/search-input-v14,angular/search-input-v4,duplicate,high,0.902124,,,
react/search-input-v14,angular/search-input-v5,duplicate,high,0.879124,,,
react/search-input-v14,angular/search-input-v6,duplicate,high,0.829493,,,
react/search-input-v7,angular/search-input-v1,duplicate,high,0.838333,,,
react/search-input-v7,angular/search-input-v2,duplicate,high,0.827698,,,
react/search-input-v7,angular/search-input-v3,duplicate,high,0.868790,,,
react/search-input-v7,angular/search-input-v4,duplicate,high,0.890702,,,
react/search-input-v7,angular/search-input-v5,duplicate,high,0.872686,,,
react/search-input-v7,angular/search-input-v6,duplicate,high,0.846667,,,
react/search-input-v11,angular/search-input-v1,duplicate,high,0.844036,,,
react/search-input-v11,angular/search-input-v2,near_duplicate,medium,0.778968,,,
react/search-input-v11,angular/search-input-v3,duplicate,high,0.867826,,,
react/search-input-v11,angular/search-input-v4,duplicate,high,0.858333,,,
react/search-input-v11,angular/search-input-v5,duplicate,high,0.856248,,,
react/search-input-v11,angular/search-input-v6,near_duplicate,medium,0.785702,,,
react/search-input-v11,angular/search-input-v1,duplicate,high,0.844036,,,
react/search-input-v11,angular/search-input-v2,near_duplicate,medium,0.778968,,,
react/search-input-v11,angular/search-input-v3,duplicate,high,0.867826,,,
react/search-input-v11,angular/search-input-v4,duplicate,high,0.858333,,,
react/search-input-v11,angular/search-input-v5,duplicate,high,0.856248,,,
react/search-input-v11,angular/search-input-v6,near_duplicate,medium,0.785702,,,
vue/search-input-v23,react/search-input-v1,duplicate,high,0.832369,,,
vue/search-input-v23,react/search-input-v2,near_duplicate,medium,0.790563,,,
vue/search-input-v23,react/search-input-v3,near_duplicate,medium,0.785702,,,
vue/search-input-v23,react/search-input-v4,duplicate,high,0.827698,,,
vue/search-input-v23,react/search-input-v5,duplicate,high,0.834353,,,
vue/search-input-v23,react/search-input-v6,near_duplicate,medium,0.785702,,,
react/search-input-v17,angular/search-input-v1,duplicate,high,0.848896,,,
react/search-input-v17,angular/search-input-v2,duplicate,high,0.838261,,,
react/search-input-v17,angular/search-input-v3,duplicate,high,0.872686,,,
react/search-input-v17,angular/search-input-v4,duplicate,high,0.913145,,,
react/search-input-v17,angular/search-input-v5,duplicate,high,0.874346,,,
react/search-input-v17,angular/search-input-v6,duplicate,high,0.857229,,,
angular/search-input-v10,react/search-input-v1,duplicate,high,0.868790,,,
angular/search-input-v10,react/search-input-v2,duplicate,high,0.836248,,,
angular/search-input-v10,react/search-input-v3,duplicate,high,0.840457,,,
angular/search-input-v10,react/search-input-v4,duplicate,high,0.862269,,,
angular/search-input-v10,react/search-input-v5,duplicate,high,0.859124,,,
angular/search-input-v10,react/search-input-v6,duplicate,high,0.840457,,,
react/search-input-v35,angular/search-input-v1,duplicate,high,0.891734,,,
react/search-input-v35,angular/search-input-v2,near_duplicate,medium,0.807924,,,
react/search-input-v35,angular/search-input-v3,duplicate,high,0.875602,,,
react/search-input-v35,angular/search-input-v4,duplicate,high,0.851599,,,
react/search-input-v35,angular/search-input-v5,duplicate,high,0.864024,,,
react/search-input-v35,angular/search-input-v6,near_duplicate,medium,0.778968,,,
react/search-input-v23,angular/search-input-v1,duplicate,high,0.887826,,,
react/search-input-v23,angular/search-input-v2,duplicate,high,0.837269,,,
react/search-input-v23,angular/search-input-v3,duplicate,high,0.890702,,,
react/search-input-v23,angular/search-input-v4,duplicate,high,0.860457,,,
react/search-input-v23,angular/search-input-v5,duplicate,high,0.913145,,,
react/search-input-v23,angular/search-input-v6,duplicate,high,0.829493,,,
vue/search-input-v1,react/search-input-v1,near_duplicate,medium,0.813401,,,
vue/search-input-v1,react/search-input-v2,duplicate,high,0.838261,,,
vue/search-input-v1,react/search-input-v3,duplicate,high,0.833401,,,
vue/search-input-v1,react/search-input-v4,near_duplicate,medium,0.802222,,,
vue/search-input-v1,react/search-input-v5,duplicate,high,0.842129,,,
vue/search-input-v1,react/search-input-v6,duplicate,high,0.833401,,,
angular/search-input-v33,react/search-input-v1,duplicate,high,0.836248,,,
angular/search-input-v33,react/search-input-v2,duplicate,high,0.902124,,,
angular/search-input-v33,react/search-input-v3,duplicate,high,0.890268,,,
angular/search-input-v33,react/search-input-v4,duplicate,high,0.880463,,,
angular/search-input-v33,react/search-input-v5,duplicate,high,0.925000,,,
angular/search-input-v33,react/search-input-v6,duplicate,high,0.890268,,,
react/search-input-v30,angular/search-input-v1,duplicate,high,0.902124,,,
react/search-input-v30,angular/search-input-v2,duplicate,high,0.851567,,,
react/search-input-v30,angular/search-input-v3,duplicate,high,0.905000,,,
react/search-input-v30,angular/search-input-v4,duplicate,high,0.887826,,,
react/search-input-v30,angular/search-input-v5,duplicate,high,0.915563,,,
react/search-input-v30,angular/search-input-v6,duplicate,high,0.843790,,,
angular/search-input-v17,react/search-input-v1,duplicate,high,0.836248,,,
angular/search-input-v17,react/search-input-v2,duplicate,high,0.902124,,,
angular/search-input-v17,react/search-input-v3,duplicate,high,0.890268,,,
angular/search-input-v17,react/search-input-v4,duplicate,high,0.880463,,,
angular/search-input-v17,react/search-input-v5,duplicate,high,0.925000,,,
angular/search-input-v17,react/search-input-v6,duplicate,high,0.890268,,,
react/search-input-v1,angular/search-input-v1,duplicate,high,0.824036,,,
react/search-input-v1,angular/search-input-v2,near_duplicate,medium,0.758968,,,
react/search-input-v1,angular/search-input-v3,duplicate,high,0.854493,,,
react/search-input-v1,angular/search-input-v4,duplicate,high,0.838333,,,
react/search-input-v1,angular/search-input-v5,duplicate,high,0.836248,,,
react/search-input-v1,angular/search-input-v6,near_duplicate,medium,0.765702,,,
angular/search-input-v33,react/search-input-v1,duplicate,high,0.836248,,,
angular/search-input-v33,react/search-input-v2,duplicate,high,0.902124,,,
angular/search-input-v33,react/search-input-v3,duplicate,high,0.890268,,,
angular/search-input-v33,react/search-input-v4,duplicate,high,0.880463,,,
angular/search-input-v33,react/search-input-v5,duplicate,high,0.925000,,,
angular/search-input-v33,react/search-input-v6,duplicate,high,0.890268,,,
angular/search-input-v26,react/search-input-v1,duplicate,high,0.840457,,,
angular/search-input-v26,react/search-input-v2,duplicate,high,0.890268,,,
angular/search-input-v26,react/search-input-v3,duplicate,high,0.860457,,,
angular/search-input-v26,react/search-input-v4,duplicate,high,0.875602,,,
angular/search-input-v26,react/search-input-v5,duplicate,high,0.913145,,,
angular/search-input-v26,react/search-input-v6,duplicate,high,0.860457,,,
vue/search-input-v31,react/search-input-v1,duplicate,high,0.871734,,,
vue/search-input-v31,react/search-input-v2,duplicate,high,0.896594,,,
vue/search-input-v31,react/search-input-v3,duplicate,high,0.891734,,,
vue/search-input-v31,react/search-input-v4,duplicate,high,0.860556,,,
vue/search-input-v31,react/search-input-v5,duplicate,high,0.900463,,,
vue/search-input-v31,react/search-input-v6,duplicate,high,0.891734,,,
react/search-input-v1,angular/search-input-v1,duplicate,high,0.824036,,,
react/search-input-v1,angular/search-input-v2,near_duplicate,medium,0.758968,,,
react/search-input-v1,angular/search-input-v3,duplicate,high,0.854493,,,
react/search-input-v1,angular/search-input-v4,duplicate,high,0.838333,,,
react/search-input-v1,angular/search-input-v5,duplicate,high,0.836248,,,
react/search-input-v1,angular/search-input-v6,near_duplicate,medium,0.765702,,,
angular/search-input-v20,react/search-input-v1,duplicate,high,0.882124,,,
angular/search-input-v20,react/search-input-v2,duplicate,high,0.856248,,,
angular/search-input-v20,react/search-input-v3,duplicate,high,0.860457,,,
angular/search-input-v20,react/search-input-v4,duplicate,high,0.875602,,,
angular/search-input-v20,react/search-input-v5,duplicate,high,0.879124,,,
angular/search-input-v20,react/search-input-v6,duplicate,high,0.860457,,,
vue/search-input-v23,react/search-input-v1,duplicate,high,0.832369,,,
vue/search-input-v23,react/search-input-v2,near_duplicate,medium,0.790563,,,
vue/search-input-v23,react/search-input-v3,near_duplicate,medium,0.785702,,,
vue/search-input-v23,react/search-input-v4,duplicate,high,0.827698,,,
vue/search-input-v23,react/search-input-v5,duplicate,high,0.834353,,,
vue/search-input-v23,react/search-input-v6,near_duplicate,medium,0.785702,,,
react/search-input-v11,angular/search-input-v1,duplicate,high,0.844036,,,
react/search-input-v11,angular/search-input-v2,near_duplicate,medium,0.778968,,,
react/search-input-v11,angular/search-input-v3,duplicate,high,0.867826,,,
react/search-input-v11,angular/search-input-v4,duplicate,high,0.858333,,,
react/search-input-v11,angular/search-input-v5,duplicate,high,0.856248,,,
react/search-input-v11,angular/search-input-v6,near_duplicate,medium,0.785702,,,
vue/search-input-v26,react/search-input-v1,near_duplicate,medium,0.796667,,,
vue/search-input-v26,react/search-input-v2,duplicate,high,0.846478,,,
vue/search-input-v26,react/search-input-v3,duplicate,high,0.858333,,,
vue/search-input-v26,react/search-input-v4,duplicate,high,0.871734,,,
vue/search-input-v26,react/search-input-v5,duplicate,high,0.890268,,,
vue/search-input-v26,react/search-input-v6,duplicate,high,0.858333,,,
angular/search-input-v33,react/search-input-v1,duplicate,high,0.836248,,,
angular/search-input-v33,react/search-input-v2,duplicate,high,0.902124,,,
angular/search-input-v33,react/search-input-v3,duplicate,high,0.890268,,,
angular/search-input-v33,react/search-input-v4,duplicate,high,0.880463,,,
angular/search-input-v33,react/search-input-v5,duplicate,high,0.925000,,,
angular/search-input-v33,react/search-input-v6,duplicate,high,0.890268,,,
react/search-input-v24,angular/search-input-v1,duplicate,high,0.823790,,,
react/search-input-v24,angular/search-input-v2,duplicate,high,0.889900,,,
react/search-input-v24,angular/search-input-v3,duplicate,high,0.833333,,,
react/search-input-v24,angular/search-input-v4,near_duplicate,medium,0.809493,,,
react/search-input-v24,angular/search-input-v5,duplicate,high,0.837229,,,
react/search-input-v24,angular/search-input-v6,duplicate,high,0.882124,,,
angular/search-input-v23,react/search-input-v1,duplicate,high,0.824036,,,
angular/search-input-v23,react/search-input-v2,duplicate,high,0.848896,,,
angular/search-input-v23,react/search-input-v3,duplicate,high,0.844036,,,
angular/search-input-v23,react/search-input-v4,duplicate,high,0.886032,,,
angular/search-input-v23,react/search-input-v5,duplicate,high,0.892686,,,
angular/search-input-v23,react/search-input-v6,duplicate,high,0.844036,,,
angular/search-input-v27,react/search-input-v1,duplicate,high,0.824036,,,
angular/search-input-v27,react/search-input-v2,duplicate,high,0.915563,,,
